"","day","tripduration","starttime","stoptime","start.station.id","start.station.name","start.station.latitude","start.station.longitude","end.station.id","end.station.name","end.station.latitude","end.station.longitude","bikeid","usertype","birth.year","gender","distance","zip","elev","dew","precip","hum","snow","temp","windspeed","visibility","windchill","heatindex","fog","rain","hail","thunder","tornado"
"5465","Monday",191,2014-04-14 13:14:16,2014-04-14 13:17:27,448,"W 37 St & 10 Ave",40.75660359,-73.9979009,490,"8 Ave & W 33 St",40.751551,-73.993934,16273,"Subscriber","1989",1,"1.27","10018","13","52","-9999","49","0","72","-9999","10","-999","-9999","0","0","0","0","0"
"5468","Monday",364,2014-04-07 16:43:21,2014-04-07 16:49:25,458,"11 Ave & W 27 St",40.751396,-74.005226,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,19754,"Subscriber","1966",1,"1.267","10001","9","35.1","-9999","57","0","50","-9999","10","-999","-9999","0","0","0","0","0"
"5470","Tuesday",211,2014-04-08 12:32:52,2014-04-08 12:36:23,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,334,"W 20 St & 7 Ave",40.74238787,-73.99726235,16865,"Subscriber","1983",1,"0.581","10011","7","51.1","-9999","67","0","62.1","10.4","10","-999","-9999","0","0","0","0","0"
"5471","Wednesday",244,2014-04-09 15:18:01,2014-04-09 15:22:05,463,"9 Ave & W 16 St",40.74206539,-74.00443172,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,20729,"Subscriber","1980",1,"0.953","10017","0","23","-9999","26","0","57.9","12.7","10","-999","-9999","0","0","0","0","0"
"5472","Thursday",186,2014-04-24 16:16:02,2014-04-24 16:19:08,465,"Broadway & W 41 St",40.75513557,-73.98658032,505,"6 Ave & W 33 St",40.74901271,-73.98848395,17784,"Subscriber","1986",1,"0.667","10036","0","9","-9999","13","0","60.1","11.5","10","-999","-9999","0","0","0","0","0"
"5474","Tuesday",530,2014-04-01 09:11:54,2014-04-01 09:20:44,465,"Broadway & W 41 St",40.75513557,-73.98658032,528,"2 Ave & E 31 St",40.74290902,-73.97706058,14719,"Subscriber","1978",1,"1.22","10036","32781","25","-9999","51","0","42.1","4.6","10","39.2","-9999","0","0","0","0","0"
"5476","Wednesday",366,2014-04-09 12:03:04,2014-04-09 12:09:10,468,"Broadway & W 55 St",40.7652654,-73.98192338,464,"E 56 St & 3 Ave",40.75934501,-73.96759673,20847,"Subscriber","1970",1,"1.003","10019","-32800","30","-9999","36","0","57","10.4","10","-999","-9999","0","0","0","0","0"
"5478","Tuesday",142,2014-04-15 10:56:51,2014-04-15 10:59:13,470,"W 20 St & 8 Ave",40.74345335,-74.00004031,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,18178,"Subscriber","1984",1,"0.366","10011","21","57","0.01","90","0","60.1","8.1","3","-999","-9999","0","1","0","0","0"
"5479","Wednesday",380,2014-04-16 12:12:42,2014-04-16 12:19:02,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,167,"E 39 St & 3 Ave",40.7489006,-73.97604882,19014,"Subscriber","1989",1,"1.444","10036","-32791","16","-9999","36","0","41","6.9","10","36.4","-9999","0","0","0","0","0"
"5480","Tuesday",106,2014-04-08 09:19:51,2014-04-08 09:21:37,479,"9 Ave & W 45 St",40.76019252,-73.9912551,488,"W 39 St & 9 Ave",40.75645824,-73.99372222,19447,"Subscriber","1984",1,"0.716","10036","-8","48.9","-9999","89","0","52","3.5","1","-999","-9999","0","0","0","0","0"
"5481","Tuesday",381,2014-04-15 12:49:13,2014-04-15 12:55:34,479,"9 Ave & W 45 St",40.76019252,-73.9912551,509,"9 Ave & W 22 St",40.7454973,-74.00197139,15131,"Subscriber","1959",1,"1.167","10036","-5","55.9","0.04","90","0","59","10.4","3","-999","-9999","0","1","0","0","0"
"5482","Monday",356,2014-04-14 15:29:29,2014-04-14 15:35:25,482,"W 15 St & 7 Ave",40.73935542,-73.99931783,521,"8 Ave & W 31 St",40.75044999,-73.99481051,14862,"Subscriber","1976",1,"0.959","10011","-4","51.1","-9999","45","0","73.9","9.2","10","-999","-9999","0","0","0","0","0"
"5483","Monday",344,2014-04-07 09:38:00,2014-04-07 09:43:44,488,"W 39 St & 9 Ave",40.75645824,-73.99372222,442,"W 27 St & 7 Ave",40.746647,-73.993915,14586,"Subscriber","1980",1,"0.957","10018","18","32","-9999","58","0","46","9.2","2.5","41.4","-9999","0","0","0","0","0"
"5484","Wednesday",326,2014-04-16 09:19:33,2014-04-16 09:24:59,489,"10 Ave & W 28 St",40.75066386,-74.00176802,334,"W 20 St & 7 Ave",40.74238787,-73.99726235,21384,"Subscriber","1989",1,"0.883","10001","8","16","-9999","50","0","33.1","9.2","10","25.5","-9999","0","0","0","0","0"
"5485","Friday",205,2014-04-18 14:36:04,2014-04-18 14:39:29,489,"10 Ave & W 28 St",40.75066386,-74.00176802,521,"8 Ave & W 31 St",40.75044999,-73.99481051,18641,"Subscriber","1959",1,"0.5","10001","6","28.9","-9999","50","0","46.9","5.8","10","-999","-9999","0","0","0","0","0"
"5486","Wednesday",347,2014-04-02 16:41:17,2014-04-02 16:47:04,490,"8 Ave & W 33 St",40.751551,-73.993934,447,"8 Ave & W 52 St",40.76370739,-73.9851615,15800,"Subscriber","1967",1,"0.958","10001","5","39.9","-9999","68","0","50","3.5","10","-999","-9999","0","0","0","0","0"
"5487","Wednesday",452,2014-04-02 09:27:44,2014-04-02 09:35:16,490,"8 Ave & W 33 St",40.751551,-73.993934,508,"W 46 St & 11 Ave",40.76341379,-73.99667444,16687,"Subscriber","1987",1,"1.158","10001","-18","37","-9999","71","0","46","0","10","-999","-9999","0","0","0","0","0"
"5488","Friday",126,2014-04-25 12:29:50,2014-04-25 12:31:56,493,"W 45 St & 6 Ave",40.7568001,-73.98291153,2021,"W 45 St & 8 Ave",40.75929124,-73.98859651,17829,"Subscriber","1979",1,"0.354","10019","32791","19","-9999","21","0","59","3.5","10","-999","-9999","0","0","0","0","0"
"5489","Monday",331,2014-04-28 14:46:46,2014-04-28 14:52:17,499,"Broadway & W 60 St",40.76915505,-73.98191841,137,"E 56 St & Madison Ave",40.761628,-73.972924,21210,"Subscriber","1985",1,"1.036","10463","-32798","32","-9999","31","0","63","-9999","10","-999","-9999","0","0","0","0","0"
"5490","Tuesday",372,2014-04-08 09:06:25,2014-04-08 09:12:37,501,"FDR Drive & E 35 St",40.744219,-73.97121214,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,15126,"Subscriber","1988",1,"0.922","10016","0","48.9","-9999","89","0","52","3.5","1","-999","-9999","0","0","0","0","0"
"5491","Monday",427,2014-04-21 12:26:08,2014-04-21 12:33:15,504,"1 Ave & E 15 St",40.73221853,-73.98165557,294,"Washington Square E",40.73049393,-73.9957214,16604,"Subscriber","1989",1,"1.244","10009","4","26.1","-9999","28","0","59","0","10","-999","-9999","0","0","0","0","0"
"5492","Friday",160,2014-04-11 10:40:29,2014-04-11 10:43:09,509,"9 Ave & W 22 St",40.7454973,-74.00197139,494,"W 26 St & 8 Ave",40.74734825,-73.99723551,21434,"Subscriber","1968",1,"1.15","10011","-1","37","-9999","39","0","62.1","4.6","10","-999","-9999","0","0","0","0","0"
"5493","Wednesday",221,2014-04-16 14:31:49,2014-04-16 14:35:30,510,"W 51 St & 6 Ave",40.7606597,-73.98042047,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,19852,"Subscriber","1966",1,"0.772","10019","0","17.1","-9999","33","0","45","5.8","10","41.8","-9999","0","0","0","0","0"
"5494","Monday",177,2014-04-14 17:00:01,2014-04-14 17:02:58,510,"W 51 St & 6 Ave",40.7606597,-73.98042047,447,"8 Ave & W 52 St",40.76370739,-73.9851615,16873,"Subscriber","1985",1,"0.374","10019","32803","50","-9999","49","0","70","8.1","10","-999","-9999","0","0","0","0","0"
"5495","Friday",502,2014-04-11 16:51:11,2014-04-11 16:59:33,510,"W 51 St & 6 Ave",40.7606597,-73.98042047,521,"8 Ave & W 31 St",40.75044999,-73.99481051,19828,"Subscriber","1977",1,"1.754","10019","32780","41","-9999","35","0","70","6.9","10","-999","-9999","0","0","0","0","0"
"5496","Monday",326,2014-04-28 16:59:14,2014-04-28 17:04:40,511,"E 14 St & Avenue B",40.72938685,-73.97772429,497,"E 17 St & Broadway",40.73704984,-73.99009296,15249,"Subscriber","1984",1,"1.204","10009","18","30","-9999","28","0","64","9.2","10","-999","-9999","0","0","0","0","0"
"5497","Wednesday",244,2014-04-16 11:57:26,2014-04-16 12:01:30,517,"E 41 St & Madison Ave",40.752141,-73.979782,546,"E 30 St & Park Ave S",40.74444921,-73.98303529,17393,"Subscriber","1975",1,"0.645","10017","-32","17.1","-9999","43","0","37.9","9.2","10","31.5","-9999","0","0","0","0","0"
"5498","Thursday",317,2014-04-03 09:47:59,2014-04-03 09:53:16,521,"8 Ave & W 31 St",40.75044999,-73.99481051,465,"Broadway & W 41 St",40.75513557,-73.98658032,20688,"Subscriber","1986",1,"0.79","10001","-32780","27","-9999","44","0","48","5.8","10","-999","-9999","0","0","0","0","0"
"5499","Tuesday",201,2014-04-08 09:05:02,2014-04-08 09:08:23,521,"8 Ave & W 31 St",40.75044999,-73.99481051,489,"10 Ave & W 28 St",40.75066386,-74.00176802,15399,"Subscriber","1970",1,"1.026","10001","-6","48.9","-9999","89","0","52","3.5","1","-999","-9999","0","0","0","0","0"
"5500","Wednesday",281,2014-04-16 16:43:39,2014-04-16 16:48:20,522,"E 51 St & Lexington Ave",40.75714758,-73.97207836,352,"W 56 St & 6 Ave",40.76340613,-73.97722479,20705,"Subscriber","1967",1,"0.951","10035","0","17.1","-9999","29","0","48","3.5","10","-999","-9999","0","0","0","0","0"
"5502","Wednesday",408,2014-04-23 10:05:03,2014-04-23 10:11:51,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,167,"E 39 St & 3 Ave",40.7489006,-73.97604882,15665,"Subscriber","1974",1,"0.949","10018","-32801","33.1","-9999","49","0","52","11.5","10","-999","-9999","0","0","0","0","0"
"5504","Monday",254,2014-04-07 14:08:52,2014-04-07 14:13:06,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,505,"6 Ave & W 33 St",40.74901271,-73.98848395,19441,"Subscriber","1970",1,"0.752","10018","-32801","34","-9999","52","0","51.1","11.5","10","-999","-9999","0","0","0","0","0"
"5505","Wednesday",218,2014-04-02 14:19:07,2014-04-02 14:22:45,526,"E 33 St & 5 Ave",40.74765947,-73.98490707,402,"Broadway & E 22 St",40.7403432,-73.98955109,20931,"Subscriber","1978",1,"0.573","10016","32792","37.9","-9999","61","0","51.1","0","10","-999","-9999","0","0","0","0","0"
"5506","Wednesday",218,2014-04-09 11:50:32,2014-04-09 11:54:10,526,"E 33 St & 5 Ave",40.74765947,-73.98490707,402,"Broadway & E 22 St",40.7403432,-73.98955109,17694,"Subscriber","1985",1,"0.573","10016","32792","30.9","-9999","40","0","55","10.4","10","-999","-9999","0","0","0","0","0"
"5508","Wednesday",306,2014-04-23 09:10:07,2014-04-23 09:15:13,529,"W 42 St & 8 Ave",40.7575699,-73.99098507,484,"W 44 St & 5 Ave",40.75500254,-73.98014437,16090,"Subscriber","1987",1,"0.69","10036","-32795","33.1","-9999","52","0","50","9.2","10","-999","-9999","0","0","0","0","0"
"5509","Thursday",192,2014-04-24 09:43:12,2014-04-24 09:46:24,536,"1 Ave & E 30 St",40.74144387,-73.97536082,518,"E 39 St & 2 Ave",40.74780373,-73.9734419,17077,"Subscriber","1975",1,"0.58","10016","-32782","15.1","-9999","30","0","45","9.2","10","40.1","-9999","0","0","0","0","0"
"5512","Monday",274,2014-04-07 16:14:42,2014-04-07 16:19:16,537,"Lexington Ave & E 24 St",40.74025878,-73.98409214,379,"W 31 St & 7 Ave",40.749156,-73.9916,20155,"Subscriber","1993",1,"1.093","10010","-2","35.1","-9999","57","0","50","-9999","10","-999","-9999","0","0","0","0","0"
"5513","Tuesday",165,2014-04-29 14:23:38,2014-04-29 14:26:23,540,"Lexington Ave & E 26 St",40.74147286,-73.98320928,472,"E 32 St & Park Ave",40.7457121,-73.98194829,17904,"Subscriber","1974",1,"0.517","10016","-4","35.1","-9999","57","0","50","9.2","10","-999","-9999","0","0","0","0","0"
"5515","Monday",203,2014-04-28 09:20:16,2014-04-28 09:23:39,540,"Lexington Ave & E 26 St",40.74147286,-73.98320928,526,"E 33 St & 5 Ave",40.74765947,-73.98490707,18327,"Subscriber","1976",1,"0.74","10016","-32789","34","-9999","54","0","50","4.6","10","-999","-9999","0","0","0","0","0"
"5516","Friday",153,2014-04-25 12:22:59,2014-04-25 12:25:32,546,"E 30 St & Park Ave S",40.74444921,-73.98303529,528,"2 Ave & E 31 St",40.74290902,-73.97706058,15618,"Subscriber","1978",1,"0.473","10016","-29","19","-9999","21","0","59","3.5","10","-999","-9999","0","0","0","0","0"
"5518","Thursday",103,2014-04-17 12:45:47,2014-04-17 12:47:30,79,"Franklin St & W Broadway",40.71911552,-74.00666661,146,"Hudson St & Reade St",40.71625008,-74.0091059,17437,"Subscriber","1982",1,"0.273","10013","-2","25","-9999","46","0","45","10.4","10","39.7","-9999","0","0","0","0","0"
"5519","Wednesday",219,2014-04-23 13:28:42,2014-04-23 13:32:21,127,"Barrow St & Hudson St",40.73172428,-74.00674436,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,18305,"Subscriber","1972",1,"0.581","10014","6","34","-9999","44","0","55.9","8.1","10","-999","-9999","0","0","0","0","0"
"5521","Monday",423,2014-04-21 09:52:54,2014-04-21 09:59:57,127,"Barrow St & Hudson St",40.73172428,-74.00674436,426,"West St & Chambers St",40.71754834,-74.01322069,19573,"Subscriber","1981",1,"1.381","10014","-4","30.9","-9999","50","0","48.9","4.6","10","-999","-9999","0","0","0","0","0"
"5522","Wednesday",275,2014-04-09 13:30:16,2014-04-09 13:34:51,151,"Cleveland Pl & Spring St",40.7218158,-73.99720307,79,"Franklin St & W Broadway",40.71911552,-74.00666661,21283,"Subscriber","1990",1,"0.715","10012","-1","26.1","-9999","30","0","57.9","5.8","10","-999","-9999","0","0","0","0","0"
"5523","Tuesday",273,2014-04-01 16:39:45,2014-04-01 16:44:18,153,"E 40 St & 5 Ave",40.752062307,-73.9816324043,444,"Broadway & W 24 St",40.7423543,-73.98915076,21030,"Subscriber","1969",1,"0.905","10017","-24","28.9","-9999","33","0","57.9","4.6","10","-999","-9999","0","0","0","0","0"
"5524","Tuesday",241,2014-04-01 12:30:02,2014-04-01 12:34:03,153,"E 40 St & 5 Ave",40.752062307,-73.9816324043,472,"E 32 St & Park Ave",40.7457121,-73.98194829,16691,"Subscriber","1976",1,"0.602","10017","-43","27","-9999","41","0","50","4.6","10","-999","-9999","0","0","0","0","0"
"5527","Tuesday",210,2014-04-29 12:48:09,2014-04-29 12:51:39,161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,300,"Shevchenko Pl & E 6 St",40.728145,-73.990214,19770,"Subscriber","1985",1,"1.071","10012","3","36","-9999","63","0","48","13.8","10","-999","-9999","0","0","0","0","0"
"5528","Wednesday",406,2014-04-09 14:50:17,2014-04-09 14:57:03,167,"E 39 St & 3 Ave",40.7489006,-73.97604882,488,"W 39 St & 9 Ave",40.75645824,-73.99372222,19913,"Subscriber","1968",1,"1.079","10016","32774","26.1","-9999","28","0","59","10.4","10","-999","-9999","0","0","0","0","0"
"5529","Monday",331,2014-04-14 09:52:21,2014-04-14 09:57:52,168,"W 18 St & 6 Ave",40.73971301,-73.99456405,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,19305,"Subscriber","1982",1,"0.958","10011","28","53.1","-9999","63","0","66","4.6","10","-999","-9999","0","0","0","0","0"
"5530","Monday",418,2014-04-21 13:32:01,2014-04-21 13:38:59,168,"W 18 St & 6 Ave",40.73971301,-73.99456405,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,15881,"Subscriber","1966",1,"1.446","10011","-14","24.1","-9999","23","0","62.1","0","10","-999","-9999","0","0","0","0","0"
"5531","Thursday",418,2014-04-10 13:39:06,2014-04-10 13:46:04,195,"Liberty St & Broadway",40.70905623,-74.01043382,308,"St James Pl & Oliver St",40.71307916,-73.99851193,21506,"Subscriber","1958",1,"0.942","10005","32785","21.9","-9999","26","0","57","9.2","10","-999","-9999","0","0","0","0","0"
"5532","Thursday",431,2014-04-24 09:54:00,2014-04-24 10:01:11,223,"W 13 St & 7 Ave",40.73781509,-73.99994661,491,"E 24 St & Park Ave S",40.74096374,-73.98602213,15882,"Subscriber","1990",1,"1.191","10011","29","15.1","-9999","30","0","45","9.2","10","40.1","-9999","0","0","0","0","0"
"5534","Wednesday",253,2014-04-02 09:24:50,2014-04-02 09:29:03,237,"E 11 St & 2 Ave",40.73047309,-73.98672378,497,"E 17 St & Broadway",40.73704984,-73.99009296,15299,"Subscriber","1978",1,"0.852","10003","6","37","-9999","71","0","46","0","10","-999","-9999","0","0","0","0","0"
"5535","Wednesday",126,2014-04-23 12:35:57,2014-04-23 12:38:03,257,"Lispenard St & Broadway",40.71939226,-74.00247214,355,"Bayard St & Baxter St",40.71602118,-73.99974372,17609,"Subscriber","1985",1,"0.363","10013","0","35.1","-9999","53","0","52","8.1","10","-999","-9999","0","0","0","0","0"
"5536","Tuesday",201,2014-04-01 09:41:22,2014-04-01 09:44:43,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,252,"MacDougal St & Washington Sq",40.73226398,-73.99852205,18794,"Subscriber","1985",1,"0.741","10011","6","25","-9999","51","0","42.1","4.6","10","39.2","-9999","0","0","0","0","0"
"5537","Wednesday",301,2014-04-09 16:23:40,2014-04-09 16:28:41,285,"Broadway & E 14 St",40.73454567,-73.99074142,432,"E 7 St & Avenue A",40.72621788,-73.98379855,18617,"Subscriber","1983",1,"0.911","10003","-23","23","-9999","25","0","59","15","10","-999","-9999","0","0","0","0","0"
"5538","Wednesday",322,2014-04-16 13:26:15,2014-04-16 13:31:37,285,"Broadway & E 14 St",40.73454567,-73.99074142,433,"E 13 St & Avenue A",40.72955361,-73.98057249,19910,"Subscriber","1983",1,"0.731","10003","-23","17.1","-9999","35","0","43","4.6","10","40.3","-9999","0","0","0","0","0"
"5540","Friday",298,2014-04-11 13:56:35,2014-04-11 14:01:33,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,251,"Mott St & Prince St",40.72317958,-73.99480012,21332,"Subscriber","1986",1,"0.784","10003","-33","41","-9999","35","0","70","8.1","10","-999","-9999","0","0","0","0","0"
"5541","Thursday",427,2014-04-03 16:42:42,2014-04-03 16:49:49,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,15638,"Subscriber","1989",1,"1.147","10003","-30","18","-9999","15","0","66.9","0","10","-999","-9999","0","0","0","0","0"
"5542","Thursday",120,2014-04-10 12:21:45,2014-04-10 12:23:45,294,"Washington Square E",40.73049393,-73.9957214,357,"E 11 St & Broadway",40.73261787,-73.99158043,21459,"Subscriber","1994",1,"0.456","10003","5","19","-9999","24","0","55","4.6","10","-999","-9999","0","0","0","0","0"
"5543","Monday",353,2014-04-14 15:03:05,2014-04-14 15:08:58,294,"Washington Square E",40.73049393,-73.9957214,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,15248,"Subscriber","1986",1,"1.008","10003","-3","51.1","-9999","45","0","73.9","9.2","10","-999","-9999","0","0","0","0","0"
"5544","Friday",147,2014-04-11 09:55:38,2014-04-11 09:58:05,311,"Norfolk St & Broome St",40.7172274,-73.98802084,356,"Bialystoker Pl & Delancey St",40.71622644,-73.98261206,18198,"Subscriber","1979",1,"0.347","10002","-2","37","-9999","44","0","59","6.9","10","-999","-9999","0","0","0","0","0"
"5545","Friday",91,2014-04-18 16:32:45,2014-04-18 16:34:16,316,"Fulton St & William St",40.70955958,-74.00653609,264,"Maiden Ln & Pearl St",40.70706456,-74.00731853,21250,"Subscriber","1991",1,"0.289","10038","-32849","30","-9999","48","0","48.9","5.8","10","-999","-9999","0","0","0","0","0"
"5546","Friday",512,2014-04-18 13:08:03,2014-04-18 13:16:35,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,478,"11 Ave & W 41 St",40.76030096,-73.99884222,20922,"Subscriber","1988",1,"1.242","10017","32777","28","-9999","53","0","44.1","6.9","10","40.1","-9999","0","0","0","0","0"
"5547","Wednesday",176,2014-04-02 11:16:15,2014-04-02 11:19:11,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,538,"W 49 St & 5 Ave",40.75795248,-73.97787642,16689,"Subscriber","1963",1,"0.405","10017","0","36","-9999","63","0","48","4.6","10","-999","-9999","0","0","0","0","0"
"5549","Friday",200,2014-04-25 16:04:34,2014-04-25 16:07:54,326,"E 11 St & 1 Ave",40.72953837,-73.98426726,285,"Broadway & E 14 St",40.73454567,-73.99074142,15237,"Subscriber","1964",1,"0.618","10003","26","21.9","-9999","27","0","55.9","3.5","10","-999","-9999","0","0","0","0","0"
"5550","Thursday",158,2014-04-24 09:16:02,2014-04-24 09:18:40,327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,147,"Greenwich St & Warren St",40.71542197,-74.01121978,16239,"Subscriber","1978",1,"0.554","10282","9","15.1","-9999","30","0","45","9.2","10","40.1","-9999","0","0","0","0","0"
"5553","Tuesday",232,2014-04-01 11:44:56,2014-04-01 11:48:48,334,"W 20 St & 7 Ave",40.74238787,-73.99726235,459,"W 20 St & 11 Ave",40.746745,-74.007756,20910,"Subscriber","1978",1,"0.753","10011","-7","27","-9999","43","0","48.9","5.8","10","-999","-9999","0","0","0","0","0"
"5555","Tuesday",498,2014-04-29 11:12:11,2014-04-29 11:20:29,341,"Stanton St & Mangin St",40.71782143,-73.97628939,295,"Pike St & E Broadway",40.71406667,-73.99293911,18866,"Subscriber","1969",1,"1.796","10002","10","36","-9999","61","0","48.9","11.5","10","-999","-9999","0","0","0","0","0"
"5556","Friday",314,2014-04-18 15:32:41,2014-04-18 15:37:55,345,"W 13 St & 6 Ave",40.73649403,-73.99704374,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,15733,"Subscriber","1976",1,"0.91","10011","34","28","-9999","48","0","46.9","0","10","-999","-9999","0","0","0","0","0"
"5557","Friday",344,2014-04-11 09:41:04,2014-04-11 09:46:48,346,"Bank St & Hudson St",40.73652889,-74.00618026,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,17276,"Subscriber","1983",1,"1.017","10014","16","37","-9999","44","0","59","6.9","10","-999","-9999","0","0","0","0","0"
