"","day","tripduration","starttime","stoptime","start.station.id","start.station.name","start.station.latitude","start.station.longitude","end.station.id","end.station.name","end.station.latitude","end.station.longitude","bikeid","usertype","birth.year","gender","distance","zip","elev","dew","precip","hum","snow","temp","windspeed","visibility","windchill","heatindex","fog","rain","hail","thunder","tornado","speed"
"19935","Friday",94,2014-03-07 15:37:44,2014-03-07 15:39:18,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,483,"E 12 St & 3 Ave",40.73223272,-73.98889957,15043,"Subscriber","1995",1,"0.243","10003","-25","23","-9999","59","0","36","6.9","10","30.3","-9999","0","0","0","0","0",0
"19936","Tuesday",182,2014-03-25 09:48:14,2014-03-25 09:51:16,294,"Washington Square E",40.73049393,-73.9957214,285,"Broadway & E 14 St",40.73454567,-73.99074142,16288,"Subscriber","1992",1,"0.461","10003","12","12","-9999","44","0","32","4.6","10","27.5","-9999","0","0","0","0","0",0
"19938","Monday",286,2014-03-10 14:02:47,2014-03-10 14:07:33,296,"Division St & Bowery",40.71413089,-73.9970468,264,"Maiden Ln & Pearl St",40.70706456,-74.00731853,16959,"Subscriber","1968",1,"0.833","10002","-32793","23","-9999","40","0","46","6.9","10","42.5","-9999","0","0","0","0","0",0
"19939","Friday",167,2014-03-07 13:55:18,2014-03-07 13:58:05,301,"E 2 St & Avenue B",40.72217444,-73.98368779,157,"Henry St & Atlantic Ave",40.69089272,-73.99612349,17342,"Subscriber","1970",1,"3.477","10009","10","21.9","-9999","66","0","32","5.8","10","26.4","-9999","0","0","0","0","0",0
"19943","Thursday",247,2014-03-20 12:28:05,2014-03-20 12:32:12,304,"Broadway & Battery Pl",40.70463334,-74.01361706,3002,"South End Ave & Liberty St",40.711512,-74.015756,21367,"Subscriber","1979",1,"1.221","10003","0","30.9","-9999","48","0","50","10.4","10","-999","-9999","0","0","0","0","0",0
"19944","Wednesday",234,2014-03-05 12:39:41,2014-03-05 12:43:35,305,"E 58 St & 3 Ave",40.76095756,-73.96724467,507,"E 25 St & 2 Ave",40.73912601,-73.97973776,15075,"Subscriber","1987",1,"1.78","10022","-22","8.1","-9999","30","0","37","3.5","10","34.5","-9999","0","0","0","0","0",0
"19945","Tuesday",385,2014-03-25 10:10:44,2014-03-25 10:17:09,307,"Canal St & Rutgers St",40.71427487,-73.98990025,387,"Centre St & Chambers St",40.71273266,-74.0046073,15577,"Subscriber","1979",1,"0.974","10002","10","10","-9999","38","0","33.1","0","10","-999","-9999","0","0","0","0","0",0
"19949","Friday",382,2014-03-07 10:46:28,2014-03-07 10:52:50,311,"Norfolk St & Broome St",40.7172274,-73.98802084,268,"Howard St & Centre St",40.71910537,-73.99973337,17423,"Subscriber","1974",1,"0.873","10002","6","21","-9999","69","0","30","9.2","10","21.7","-9999","0","0","0","0","0",0
"19950","Friday",280,2014-03-14 09:50:28,2014-03-14 09:55:08,311,"Norfolk St & Broome St",40.7172274,-73.98802084,341,"Stanton St & Mangin St",40.71782143,-73.97628939,19649,"Subscriber","1997",1,"0.98","10002","-5","3","-9999","34","0","28","3.5","10","24.2","-9999","0","0","0","0","0",0
"19951","Monday",120,2014-03-10 15:12:41,2014-03-10 15:14:41,316,"Fulton St & William St",40.70955958,-74.00653609,264,"Maiden Ln & Pearl St",40.70706456,-74.00731853,18451,"Subscriber","1986",1,"0.289","10038","-32849","24.1","-9999","39","0","48","6.9","10","-999","-9999","0","0","0","0","0",0
"19952","Wednesday",120,2014-03-19 13:56:30,2014-03-19 13:58:30,316,"Fulton St & William St",40.70955958,-74.00653609,264,"Maiden Ln & Pearl St",40.70706456,-74.00731853,18165,"Subscriber","1986",1,"0.289","10038","-32849","28.9","-9999","65","0","39.9","3.5","10","37.8","-9999","0","0","0","0","0",0
"19953","Tuesday",396,2014-03-18 09:15:55,2014-03-18 09:22:31,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,352,"W 56 St & 6 Ave",40.76340613,-73.97722479,18452,"Subscriber","1987",1,"0.961","10017","0","14","-9999","51","0","30","6.9","10","23.2","-9999","0","0","0","0","0",0
"19954","Monday",239,2014-03-10 17:00:51,2014-03-10 17:04:50,328,"Watts St & Greenwich St",40.72405549,-74.00965965,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,15731,"Subscriber","1988",1,"0.789","10013","2","26.1","-9999","38","0","51.1","-9999","10","-999","-9999","0","0","0","0","0",0
"19956","Wednesday",189,2014-03-19 13:33:33,2014-03-19 13:36:42,329,"Greenwich St & N Moore St",40.72043411,-74.01020609,152,"Warren St & Church St",40.71473993,-74.00910627,16451,"Subscriber","1978",1,"0.459","10013","19","28.9","-9999","65","0","39.9","3.5","10","37.8","-9999","0","0","0","0","0",0
"19957","Tuesday",182,2014-03-11 09:24:53,2014-03-11 09:27:55,329,"Greenwich St & N Moore St",40.72043411,-74.01020609,257,"Lispenard St & Broadway",40.71939226,-74.00247214,19595,"Subscriber","1981",1,"0.579","10013","7","32","-9999","50","0","50","4.6","10","-999","-9999","0","0","0","0","0",0
"19959","Friday",316,2014-03-07 14:32:40,2014-03-07 14:37:56,329,"Greenwich St & N Moore St",40.72043411,-74.01020609,3002,"South End Ave & Liberty St",40.711512,-74.015756,21563,"Subscriber","1981",1,"1.088","10013","-32777","23","-9999","64","0","34","6.9","10","28","-9999","0","0","0","0","0",0
"19960","Tuesday",183,2014-03-18 16:16:54,2014-03-18 16:19:57,330,"Reade St & Broadway",40.71450451,-74.00562789,147,"Greenwich St & Warren St",40.71542197,-74.01121978,18521,"Subscriber","1963",1,"0.409","10007","-55","7","-9999","24","0","42.1","6.9","10","37.7","-9999","0","0","0","0","0",0
"19961","Tuesday",182,2014-03-04 16:48:06,2014-03-04 16:51:08,330,"Reade St & Broadway",40.71450451,-74.00562789,417,"Barclay St & Church St",40.71291224,-74.01020234,16473,"Subscriber","1975",1,"0.315","10007","-32840","0","-9999","30","0","28","0","10","-999","-9999","0","0","0","0","0",0
"19962","Monday",674,2014-03-10 15:09:55,2014-03-10 15:21:09,332,"Cherry St",40.71219906,-73.97948148,195,"Liberty St & Broadway",40.70905623,-74.01043382,21277,"Subscriber","1972",1,"2.069","10002","-32775","24.1","-9999","39","0","48","6.9","10","-999","-9999","0","0","0","0","0",0
"19963","Friday",383,2014-03-28 10:16:55,2014-03-28 10:23:18,342,"Columbia St & Rivington St",40.71739973,-73.98016555,265,"Stanton St & Chrystie St",40.72229346,-73.99147535,16650,"Subscriber","1967",1,"0.747","10002","4","37.9","-9999","61","0","51.1","-9999","10","-999","-9999","0","0","0","0","0",0
"19964","Monday",371,2014-03-10 09:36:55,2014-03-10 09:43:06,342,"Columbia St & Rivington St",40.71739973,-73.98016555,531,"Forsyth St & Broome St",40.71893904,-73.99266288,17426,"Subscriber","1981",1,"0.94","10002","6","27","0","67","0","37","6.9","8","31.6","-9999","0","0","0","0","0",0
"19965","Monday",232,2014-03-31 11:57:59,2014-03-31 12:01:51,345,"W 13 St & 6 Ave",40.73649403,-73.99704374,336,"Sullivan St & Washington Sq",40.73047747,-73.99906065,16138,"Subscriber","1984",1,"0.771","10011","-1","30","-9999","65","0","41","10.4","10","34.7","-9999","0","0","0","0","0",0
"19966","Wednesday",371,2014-03-26 16:42:36,2014-03-26 16:48:47,352,"W 56 St & 6 Ave",40.76340613,-73.97722479,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,19515,"Subscriber","1968",1,"1.014","10019","0","3","-9999","27","0","34","12.7","10","25","-9999","0","0","0","0","0",0
"19967","Monday",302,2014-03-10 13:49:03,2014-03-10 13:54:05,359,"E 47 St & Park Ave",40.75510267,-73.97498696,305,"E 58 St & 3 Ave",40.76095756,-73.96724467,16313,"Subscriber","1956",1,"0.731","10035","32811","21.9","-9999","39","0","46","6.9","10","42.5","-9999","0","0","0","0","0",0
"19968","Friday",472,2014-03-14 12:07:25,2014-03-14 12:15:17,359,"E 47 St & Park Ave",40.75510267,-73.97498696,529,"W 42 St & 8 Ave",40.7575699,-73.99098507,15662,"Subscriber","1975",1,"1.12","10035","32795","8.1","-9999","33","0","35.1","3.5","10","32.2","-9999","0","0","0","0","0",0
"19969","Tuesday",147,2014-03-25 12:17:11,2014-03-25 12:19:38,360,"William St & Pine St",40.70717936,-74.00887308,224,"Spruce St & Nassau St",40.71146364,-74.00552427,20767,"Subscriber","1994",1,"0.452","10005","32783","6.1","-9999","27","0","37.9","3.5","10","35.5","-9999","0","0","0","0","0",0
"19970","Monday",295,2014-03-24 16:54:42,2014-03-24 16:59:37,375,"Mercer St & Bleecker St",40.72679454,-73.99695094,312,"Allen St & E Houston St",40.722055,-73.989111,16683,"Subscriber","1993",1,"0.647","10012","-2","1","-9999","25","0","34","6.9","10","28","-9999","0","0","0","0","0",0
"19971","Wednesday",334,2014-03-26 13:52:12,2014-03-26 13:57:46,379,"W 31 St & 7 Ave",40.749156,-73.9916,493,"W 45 St & 6 Ave",40.7568001,-73.98291153,18723,"Subscriber","1975",1,"0.989","10001","-32799","5","-9999","28","0","35.1","13.8","10","25.9","-9999","0","0","0","0","0",0
"19972","Tuesday",263,2014-03-18 10:31:42,2014-03-18 10:36:05,379,"W 31 St & 7 Ave",40.749156,-73.9916,546,"E 30 St & Park Ave S",40.74444921,-73.98303529,18407,"Subscriber","1984",1,"0.635","10001","11","14","-9999","48","0","32","13.8","10","22.1","-9999","0","0","0","0","0",0
"19973","Friday",493,2014-03-14 09:31:27,2014-03-14 09:39:40,394,"E 9 St & Avenue C",40.72521311,-73.97768752,265,"Stanton St & Chrystie St",40.72229346,-73.99147535,18020,"Subscriber","1978",1,"1.104","10009","9","3","-9999","34","0","28","3.5","10","24.2","-9999","0","0","0","0","0",0
"19974","Monday",336,2014-03-24 09:56:05,2014-03-24 10:01:41,402,"Broadway & E 22 St",40.7403432,-73.98955109,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,19110,"Subscriber","1990",1,"1.024","10010","-17","3.9","-9999","42","0","24.1","8.1","10","15.2","-9999","0","0","0","0","0",0
"19975","Tuesday",441,2014-03-04 11:43:41,2014-03-04 11:51:02,402,"Broadway & E 22 St",40.7403432,-73.98955109,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,16476,"Subscriber","1969",1,"1.341","10010","-32792","1.9","-9999","44","0","21","0","10","-999","-9999","0","0","0","0","0",0
"19976","Thursday",131,2014-03-27 16:55:09,2014-03-27 16:57:20,405,"Washington St & Gansevoort St",40.739323,-74.008119,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,17612,"Subscriber","1979",1,"0.327","10014","2","3.9","-9999","21","0","42.1","5.8","10","38.4","-9999","0","0","0","0","0",0
"19979","Wednesday",222,2014-03-12 09:35:48,2014-03-12 09:39:30,408,"Market St & Cherry St",40.71076228,-73.99400398,361,"Allen St & Hester St",40.71605866,-73.99190759,17933,"Subscriber","1953",1,"0.472","10002","6","35.1","-9999","63","0","46.9","4.6","7","-999","-9999","0","0","0","0","0",0
"19980","Monday",302,2014-03-31 10:14:32,2014-03-31 10:19:34,417,"Barclay St & Church St",40.71291224,-74.01020234,386,"Centre St & Worth St",40.71494807,-74.00234482,16657,"Subscriber","1977",1,"0.597","10007","32779","30.9","-9999","76","0","37.9","8.1","10","32.1","-9999","0","0","0","0","0",0
"19982","Monday",208,2014-03-24 12:46:29,2014-03-24 12:49:57,417,"Barclay St & Church St",40.71291224,-74.01020234,387,"Centre St & Chambers St",40.71273266,-74.0046073,19762,"Subscriber","1976",1,"0.397","10007","32793","1.9","-9999","32","0","28.9","4.6","10","23.9","-9999","0","0","0","0","0",0
"19983","Thursday",208,2014-03-27 09:27:15,2014-03-27 09:30:43,417,"Barclay St & Church St",40.71291224,-74.01020234,387,"Centre St & Chambers St",40.71273266,-74.0046073,20587,"Subscriber","1985",1,"0.397","10007","32793","6.1","-9999","45","0","25","8.1","10","16.3","-9999","0","0","0","0","0",0
"19989","Wednesday",680,2014-03-12 09:16:41,2014-03-12 09:28:01,433,"E 13 St & Avenue A",40.72955361,-73.98057249,127,"Barrow St & Hudson St",40.73172428,-74.00674436,16265,"Subscriber","1977",1,"1.65","10009","-3","35.1","-9999","63","0","46.9","4.6","7","-999","-9999","0","0","0","0","0",0
"19990","Thursday",172,2014-03-06 15:28:20,2014-03-06 15:31:12,434,"9 Ave & W 18 St",40.74317449,-74.00366443,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,19441,"Subscriber","1977",1,"0.477","10011","3","3.9","-9999","33","0","30","4.6","10","25.2","-9999","0","0","0","0","0",0
"19991","Thursday",258,2014-03-27 09:57:41,2014-03-27 10:01:59,434,"9 Ave & W 18 St",40.74317449,-74.00366443,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,15562,"Subscriber","1969",1,"0.836","10011","8","6.1","-9999","45","0","25","8.1","10","16.3","-9999","0","0","0","0","0",0
"19993","Tuesday",266,2014-03-18 15:05:15,2014-03-18 15:09:41,434,"9 Ave & W 18 St",40.74317449,-74.00366443,489,"10 Ave & W 28 St",40.75066386,-74.00176802,18982,"Subscriber","1964",1,"1.265","10011","-7","7","-9999","24","0","42.1","10.4","10","36.1","-9999","0","0","0","0","0",0
"19994","Friday",162,2014-03-07 13:12:34,2014-03-07 13:15:16,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,20225,"Subscriber","1983",1,"0.632","10011","9","21.9","-9999","66","0","32","5.8","10","26.4","-9999","0","0","0","0","0",0
"19996","Tuesday",127,2014-03-11 12:38:44,2014-03-11 12:40:51,442,"W 27 St & 7 Ave",40.746647,-73.993915,334,"W 20 St & 7 Ave",40.74238787,-73.99726235,17822,"Subscriber","1976",1,"1.193","10001","-10","34","-9999","41","0","57.9","6.9","10","-999","-9999","0","0","0","0","0",0
"19997","Friday",251,2014-03-21 12:05:00,2014-03-21 12:09:11,442,"W 27 St & 7 Ave",40.746647,-73.993915,402,"Broadway & E 22 St",40.7403432,-73.98955109,18316,"Subscriber","1972",1,"1.015","10001","0","18","-9999","33","0","46","11.5","10","40.6","-9999","0","0","0","0","0",0
"19998","Thursday",228,2014-03-27 11:01:08,2014-03-27 11:04:56,442,"W 27 St & 7 Ave",40.746647,-73.993915,482,"W 15 St & 7 Ave",40.73935542,-73.99931783,16494,"Subscriber","1995",1,"1.445","10001","-8","5","-9999","35","0","30","4.6","10","25.2","-9999","0","0","0","0","0",0
"20000","Wednesday",254,2014-03-05 15:30:32,2014-03-05 15:34:46,444,"Broadway & W 24 St",40.7423543,-73.98915076,285,"Broadway & E 14 St",40.73454567,-73.99074142,15760,"Subscriber","1977",1,"0.624","10010","0","9","-9999","33","0","36","8.1","10","29.6","-9999","0","0","0","0","0",0
"20001","Friday",337,2014-03-21 12:36:56,2014-03-21 12:42:33,444,"Broadway & W 24 St",40.7423543,-73.98915076,490,"8 Ave & W 33 St",40.751551,-73.993934,18697,"Subscriber","1964",1,"1.097","10010","-6","18","-9999","33","0","46","11.5","10","40.6","-9999","0","0","0","0","0",0
"20002","Wednesday",205,2014-03-26 09:08:45,2014-03-26 09:12:10,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,168,"W 18 St & 6 Ave",40.73971301,-73.99456405,20209,"Subscriber","1980",1,"0.5","10001","-7","10.9","-9999","43","0","30.9","9.2","10","22.8","-9999","0","0","0","0","0",0
"20005","Thursday",404,2014-03-06 09:08:19,2014-03-06 09:15:03,450,"W 49 St & 8 Ave",40.76227205,-73.98788205,359,"E 47 St & Park Ave",40.75510267,-73.97498696,17533,"Subscriber","1982",1,"1.186","10019","-32803","-0.9","-9999","44","0","18","11.5","10","5.4","-9999","0","0","0","0","0",0
"20006","Thursday",604,2014-03-27 15:29:43,2014-03-27 15:39:47,455,"1 Ave & E 44 St",40.75001986,-73.96905301,450,"W 49 St & 8 Ave",40.76227205,-73.98788205,17456,"Subscriber","1986",1,"1.741","10017","32803","5","-9999","23","0","41","4.6","10","38","-9999","0","0","0","0","0",0
"20007","Wednesday",151,2014-03-12 12:34:26,2014-03-12 12:36:57,455,"1 Ave & E 44 St",40.75001986,-73.96905301,454,"E 51 St & 1 Ave",40.75455731,-73.96592976,15375,"Subscriber","1974",1,"0.359","10017","32791","43","-9999","64","0","55","4.6","8","-999","-9999","0","0","0","0","0",0
"20008","Monday",228,2014-03-17 10:13:55,2014-03-17 10:17:43,457,"Broadway & W 58 St",40.76695317,-73.98169333,137,"E 56 St & Madison Ave",40.761628,-73.972924,15539,"Subscriber","1974",1,"0.652","10019","0","1.9","-9999","38","0","24.1","11.5","10","13.1","-9999","0","0","0","0","0",0
"20009","Monday",161,2014-03-17 10:40:10,2014-03-17 10:42:51,457,"Broadway & W 58 St",40.76695317,-73.98169333,352,"W 56 St & 6 Ave",40.76340613,-73.97722479,15925,"Subscriber","1963",1,"0.391","10019","0","1.9","-9999","38","0","24.1","11.5","10","13.1","-9999","0","0","0","0","0",0
"20010","Tuesday",396,2014-03-11 16:41:01,2014-03-11 16:47:37,458,"11 Ave & W 27 St",40.751396,-74.005226,488,"W 39 St & 9 Ave",40.75645824,-73.99372222,16065,"Subscriber","1978",1,"1.354","10001","-6","30.9","-9999","28","0","64.9","3.5","10","-999","-9999","0","0","0","0","0",0
"20011","Monday",346,2014-03-24 14:20:38,2014-03-24 14:26:24,459,"W 20 St & 11 Ave",40.746745,-74.007756,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,19786,"Subscriber","1957",1,"0.869","10011","23","1","-9999","27","0","32","4.6","10","27.5","-9999","0","0","0","0","0",0
"20012","Wednesday",755,2014-03-19 14:37:32,2014-03-19 14:50:07,461,"E 20 St & 2 Ave",40.73587678,-73.98205027,290,"2 Ave & E 58 St",40.76020258,-73.96478473,17902,"Subscriber","1948",1,"2.531","10003","24","30","-9999","65","0","41","10.4","10","34.7","-9999","0","0","0","0","0",0
"20013","Tuesday",568,2014-03-11 10:35:24,2014-03-11 10:44:52,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,127,"Barrow St & Hudson St",40.73172428,-74.00674436,14918,"Subscriber","1966",1,"1.339","10011","3","33.1","-9999","47","0","53.1","9.2","10","-999","-9999","0","0","0","0","0",0
"20014","Monday",1053,2014-03-24 13:25:40,2014-03-24 13:43:13,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,386,"Centre St & Worth St",40.71494807,-74.00234482,15803,"Subscriber","1985",1,"3.422","10011","4","1","-9999","28","0","30.9","5.8","10","25.2","-9999","0","0","0","0","0",0
"20015","Tuesday",294,2014-03-11 13:11:28,2014-03-11 13:16:22,463,"9 Ave & W 16 St",40.74206539,-74.00443172,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,21272,"Subscriber","1983",1,"0.953","10017","0","32","-9999","34","0","61","6.9","10","-999","-9999","0","0","0","0","0",0
"20016","Wednesday",266,2014-03-19 10:36:03,2014-03-19 10:40:29,463,"9 Ave & W 16 St",40.74206539,-74.00443172,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,18409,"Subscriber","1985",1,"0.903","10017","9","27","-9999","70","0","36","8.1","10","29.6","-9999","0","0","0","0","0",0
"20017","Thursday",267,2014-03-20 15:18:01,2014-03-20 15:22:28,465,"Broadway & W 41 St",40.75513557,-73.98658032,486,"Broadway & W 29 St",40.7462009,-73.98855723,21170,"Subscriber","1979",1,"0.627","10036","32801","24.1","-9999","35","0","51.1","13.8","10","-999","-9999","0","0","0","0","0",0
"20018","Monday",407,2014-03-24 09:28:50,2014-03-24 09:35:37,466,"W 25 St & 6 Ave",40.74395411,-73.99144871,250,"Lafayette St & Jersey St",40.72456089,-73.99565293,18099,"Subscriber","1979",1,"2.005","10010","2","3.9","-9999","42","0","24.1","8.1","10","15.2","-9999","0","0","0","0","0",0
"20019","Monday",326,2014-03-31 14:52:21,2014-03-31 14:57:47,473,"Rivington St & Chrystie St",40.72110063,-73.9919254,161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,15095,"Subscriber","1987",1,"0.907","10002","-4","33.1","-9999","50","0","51.1","9.2","10","-999","-9999","0","0","0","0","0",0
"20021","Thursday",510,2014-03-06 13:09:50,2014-03-06 13:18:20,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,456,"E 53 St & Madison Ave",40.7597108,-73.97402311,19253,"Subscriber","1975",1,"1.231","10036","-32791","3","-9999","33","0","28.9","3.5","10","25.2","-9999","0","0","0","0","0",0
"20023","Monday",510,2014-03-31 09:47:39,2014-03-31 09:56:09,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,456,"E 53 St & Madison Ave",40.7597108,-73.97402311,18926,"Subscriber","1970",1,"1.231","10036","-32791","32","-9999","82","0","37","4.6","10","33.3","-9999","0","0","0","0","0",0
"20024","Tuesday",224,2014-03-18 14:14:52,2014-03-18 14:18:36,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,478,"11 Ave & W 41 St",40.76030096,-73.99884222,20203,"Subscriber","1988",1,"0.718","10036","-14","0","-9999","19","0","39.9","6.9","10","35.1","-9999","0","0","0","0","0",0
"20025","Tuesday",187,2014-03-11 09:48:59,2014-03-11 09:52:06,479,"9 Ave & W 45 St",40.76019252,-73.9912551,173,"Broadway & W 49 St",40.76064679,-73.98442659,18532,"Subscriber","1984",1,"0.687","10036","-32782","32","-9999","50","0","50","4.6","10","-999","-9999","0","0","0","0","0",0
"20026","Monday",280,2014-03-17 12:49:01,2014-03-17 12:53:41,479,"9 Ave & W 45 St",40.76019252,-73.9912551,490,"8 Ave & W 33 St",40.751551,-73.993934,17270,"Subscriber","1989",1,"1.06","10036","16","6.1","-9999","39","0","28","10.4","10","18.6","-9999","0","0","0","0","0",0
"20027","Friday",431,2014-03-14 15:53:47,2014-03-14 16:00:58,482,"W 15 St & 7 Ave",40.73935542,-73.99931783,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,19704,"Subscriber","1980",1,"1.054","10011","35","10","-9999","27","0","42.1","8.1","10","37.1","-9999","0","0","0","0","0",0
"20028","Tuesday",221,2014-03-25 13:10:19,2014-03-25 13:14:00,485,"W 37 St & 5 Ave",40.75038009,-73.98338988,486,"Broadway & W 29 St",40.7462009,-73.98855723,21333,"Subscriber","1988",1,"0.663","10018","-27","7","-9999","28","0","37.9","11.5","10","30.5","-9999","0","0","0","0","0",0
